Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
49UDOG8DoBajXTJSTqfRMg,"1r1uxoy19fzMxunt3ONAkG","Kyoto","Punisher","Phoebe Bridgers",2020-06-18,184524,71,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:20:57Z,"indie pop,indie rock,la indie,pop",0.599,0.742,11,-6.886,1,0.0419,0.0488,0.32,0.0916,0.493,131.014,4
7ozwdPl2OI1L5on1Vp8bjN,"0Z5pcmXDCKTrFWLnDChC37","Leila","The Shapes","Miami Horror",2017-03-17,226843,36,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:21:13Z,"alternative dance,australian dance,australian electropop,chillwave,dance-punk,electroclash,electronica,filter house,indie poptimism,indie soul,indietronica,new french touch,new rave,nu disco",0.748,0.797,4,-4.644,0,0.0394,0.0896,0.00013,0.153,0.866,104.039,4
2hwf6IE0V4MVqw9tbWY9FQ,"4oJsWKOJCNMfUbIpR2jk8Z","Call Your Name","Call Your Name","Tora-i",2020-05-01,196082,52,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:21:24Z,"alternative r&b,indie r&b",0.603,0.633,5,-4.148,0,0.0334,0.0473,0.000028,0.433,0.0894,86.971,4
3nClCcBmn9NnrRQkQTkx1J,"3pTE9iaJTkWns3mxpNQlJV","Eat, Sleep, Wake (Nothing But You)","Everything Else Has Gone Wrong","Bombay Bicycle Club",2020-01-17,219893,65,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:21:31Z,"alternative dance,british indie rock,indie pop,indie rock,indietronica,modern alternative rock,modern rock,new rave,rock",0.596,0.807,1,-7.893,0,0.028,0.000132,0.264,0.312,0.288,117.016,4
2N2niBI0xAbLl3jI6l4S7g,"4Ui2kfOqGujY81UcPrb5KE","The Steps","Women In Music Pt. III","HAIM",2020-06-26,247600,32,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:21:36Z,"art pop,dance pop,indie pop,metropopolis,pop rock",0.703,0.714,2,-4.967,1,0.0316,0.0197,0.00000165,0.0849,0.62,116.723,4
2vGPGyQiCuuSZ47k4d2ZFT,"2AfU5LYBVCiCtuCCfM7uVX","Summerhouse","EVERYTHING","Kota the Friend",2020-05-22,208500,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:21:42Z,"hip hop,rap,underground hip hop",0.746,0.536,8,-9.495,1,0.482,0.121,0,0.345,0.287,141.024,4
1WYjNYaGu2nH0tcb5h2PKi,"1A9o3Ljt67pFZ89YtPPL5X","Situationship","- Ugh, those feels again","Snoh Aalegra",2019-08-16,215293,55,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:21:48Z,"alternative r&b,chill r&b,indie r&b,indie soul,neo soul,r&b,scandinavian r&b,swedish soul",0.777,0.755,6,-6.127,0,0.111,0.0366,0.00131,0.108,0.411,89.957,4
1fFbXlSABWTL7GuzJTS6yu,"5o6oaYrumOkkzsOmwZXJv6","Fussy","Ripe","MALIA",2019-09-26,200613,40,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:21:54Z,"alternative r&b,chill r&b,indie r&b,uk contemporary r&b",0.631,0.359,1,-6.771,1,0.0909,0.731,0,0.0966,0.58,179.942,3
5ZZwWo5tBpa1IxEuASX5CL,"0Wwji82sLA0Hcvtuak3omb","Time","Time","AUDREY NUNA",2019-08-09,184324,48,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:22:18Z,"indie r&b,modern indie pop",0.807,0.411,1,-6.945,0,0.106,0.361,0.000263,0.101,0.635,68.495,4
10x9aHDFGk5aSbvAVlwJA3,"4ClziihVpBeFXNyDH83Lde,5BhFZpE8kUGZJiKOsYjLQM","Runnin'","Runnin’ feat. Yeek","UMI,Yeek",2019-10-23,189773,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-08-01T19:22:30Z,"alternative r&b,bedroom soul,chill r&b,indie r&b,pop,r&b",0.742,0.675,8,-11.219,1,0.0486,0.59,0.403,0.111,0.668,116.963,4
