Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2dWxthAlanR962OouE3uap,"6PDLwWvgYNMfBRLqC1h5cJ","Find Me","Ocean & Montana","Buddy",2017-05-19,221482,33,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-06T00:32:02Z,"alternative r&b,cali rap,underground hip hop",0.496,0.536,6,-12.008,1,0.377,0.00244,0.00000152,0.125,0.244,151.962,4
6QpZXzHcOgXK41Y3YCx203,"5aMIbwZQvP2MHPMVC5zCGj","Little Lies","Analogue","ODIE",2018-04-06,220007,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-06T00:31:54Z,"alternative r&b,canadian contemporary r&b,chill r&b,indie r&b,r&b",0.342,0.294,2,-15.989,1,0.0426,0.592,0.674,0.0944,0.132,84.014,4
73Q1cq5YHpqZHrhOE21lhW,"49O0SPoCoTiK2Nn2tOaHyU","Help Myself","Paradise","Knox Fortune",2017-09-22,213241,28,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-06T00:31:50Z,"chicago indie",0.566,0.701,7,-5.347,1,0.147,0.147,0.000375,0.352,0.451,81.004,4
6dqs8fnEKzvqYta2abiJKN,"5mZC7ndY6oGMxJentRwsuV","In My View","Cocoa Sugar","Young Fathers",2018-03-09,195445,46,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-06T00:31:49Z,"abstract hip hop,escape room,ninja,scottish hip hop",0.402,0.758,1,-7.557,1,0.366,0.174,0.764,0.0592,0.442,130.579,5
4I5uWfaZIrkKCHrbO7eLMV,"4lPl9gqgox3JDiaJ1yklKh","Gloria","Gloria","Tierra Whack",2019-03-05,156958,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-06T00:31:39Z,"alternative r&b,escape room,indie soul",0.446,0.622,9,-7.561,0,0.0543,0.316,0.00011,0.362,0.963,155.66,4
3zobfMEipF81bJfPVp1h09,"3mVWMgLc7bcyCBtL2ymZwK","Stay in My Corner","Yours, Dreamily,","The Arcs",2015-08-28,199160,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-20T00:18:39Z,"double drumming,funk,garage rock,modern blues rock,modern rock,punk blues,rock",0.437,0.689,11,-6.003,0,0.0343,0.0409,0.00824,0.147,0.467,143.451,4
5V5MUoJUc1NINhZrmk063n,"0huGjMyP507tBCARyzSkrv","Been Around","The Lost Boy","Cordae",2019-07-26,203702,51,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-20T00:19:27Z,"dmv rap,hip hop,pop rap,rap,trap,underground hip hop,vapor trap",0.78,0.428,6,-7.069,0,0.39,0.365,0.00000224,0.0789,0.549,70.749,4
0cciBj4236w1xByzZvn92D,"4596e2d3KmYzAeVenjCxfj,20wkVLutqVOYrc0kxFs7rA,1LeVJ5GPeYDOVUjxx1y7Rp","Beauty & Essex","Free Nationals","Free Nationals,Daniel Caesar,Unknown Mortal Orchestra",2019-12-13,277046,66,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-20T00:19:15Z,"alternative r&b,indie soul,r&b,canadian contemporary r&b,pop,chillwave,indie rock,kiwi rock,neo-psychedelic,new rave,portland hip hop,psychedelic pop",0.552,0.741,11,-5.419,0,0.0542,0.284,0.000082,0.334,0.718,69.709,4
5OuPKLNJjsBsyRZ9PjTRTj,"6PDLwWvgYNMfBRLqC1h5cJ,4JgGhWEWcKIyT84mknHP2w","Hollyhood (feat. Kent Jamz)","Hollyhood (feat. Kent Jamz)","Buddy,Kent Jamz",2019-10-30,171459,54,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-20T00:19:10Z,"alternative r&b,cali rap,underground hip hop,indie hip hop",0.758,0.607,0,-6.911,0,0.18,0.0734,0.00000839,0.31,0.766,154.981,4
41SwdQIX8Hy2u6fuEDgvWr,"6qgnBH6iDM91ipVXv28OMu,1U1el3k54VvEUzo3ybLPlM","10%","BUBBA","KAYTRANADA,Kali Uchis",2019-12-13,186680,70,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-20T00:19:08Z,"escape room,indie soul,lgbtq+ hip hop,colombian pop,pop",0.794,0.757,6,-6.644,0,0.123,0.0267,0.000306,0.0621,0.615,107.99,4
0zY8t5dC1KQXcPUKByWMJM,"7bu3H8JO7d0UbMoVzbo70s","Disintegration - 2010 Remaster","Disintegration (Deluxe Edition)","The Cure",1989-05-02,499973,45,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-04-20T00:18:55Z,"new wave,permanent wave,rock,uk post-punk",0.593,0.943,2,-5.948,1,0.0568,0.308,0.0284,0.366,0.125,122.02,4
